text,label,specific_label
"**BANK OF BARODA - ACCOUNT CLOSURE REQUEST**
Form Number: 

ACCOUNT HOLDER INFORMATION
-----------------------
Customer Name: 
Customer ID: 
Mobile Number: 848.841.0358x488
Email ID: carla14@example.net

ACCOUNT DETAILS
-------------
Account Number: UWQS74025310199681
Account Type: Current
Home Branch: 
IFSC Code: 

CLOSURE INFORMATION
----------------
Reason for Closure: 
Requested Closure Date: 
Current Balance: 
Settlement Method: 

SETTLEMENT DETAILS
---------------
Transfer Details:
    Bank Name: 
    Account Number: 
    IFSC Code: 25028565576
    Account Holder Name: 

LINKED SERVICES
-------------
Debit Card: 3196136017579209
Internet Banking: Inactive
Mobile Banking: Inactive
Standing Instructions: Yes",bank,account closure details
"**KOTAK MAHINDRA BANK - FIXED DEPOSIT APPLICATION**
Application ID: 

PERSONAL DETAILS
-------------
Account Holder Name: 
Customer Relationship Number: 
PAN: L8876
Mobile: 852-484-3937x64625
Email: adamjohnson@example.net
Category: 

DEPOSIT SELECTION
--------------
Deposit Type: Regular
Amount: 
Period: 
Interest Rate: 7.511373098718675
Interest Payment: 

FUNDING DETAILS
-------------
Debit Account: 
Mode of Funding: 
Branch: 

MATURITY PROFILE
-------------
Maturity Instructions: 
Renewal Terms: 
Settlement Account: 

NOMINEE DETAILS
-------------
Nominee Name: William Hebert
Relationship: 
Date of Birth: 1966-10-14",bank,fixed deposit details
"**UNION BANK OF INDIA - LOAN APPLICATION**
Reference Number: ad7b3785-35e7-4562-abc2-aac8f15af144

APPLICANT INFORMATION
------------------
Name: Rachel Roberts
Date of Birth: 1979-12-18
Age: 
Gender: 
Marital Status: 
Category:   # General/SC/ST/OBC

IDENTIFICATION
------------
PAN Number: A7925
Aadhaar Number: 69689375821
Voter ID: 

CONTACT DETAILS
-------------
Mobile Number: +1-503-737-5819
Alternative Number: 
Email: brooke37@example.net
Residential Address: 
Office Address: 981 Wang Row
Josephland, OR 56527

EMPLOYMENT DETAILS
---------------
Occupation: Self-Employed
Employer/Business Name: 
Years in Current Job/Business: 
Total Experience: 7

INCOME DETAILS
------------
Gross Monthly Income: 35000
Annual Income: 800000
Other Income Sources: Investments
ITR for Last 2 Years: 

LOAN REQUIREMENTS
--------------
Loan Scheme: 
Amount Required: 
Tenure Required: 
Purpose: 
Security Details: 

EXISTING FACILITIES
----------------
Existing Loans: 
Total EMI: 
Credit Card Dues:",bank,loan details
"**YES BANK - LOAN APPLICATION**
Reference Number: a897b182-2947-4408-bf52-680067ea1c2a

APPLICANT DETAILS
---------------
Name: 
Date of Birth: 1965-04-18
Gender: 
Marital Status: 
Education: 

KYC INFORMATION
-------------
PAN Number: J510
Aadhaar Number: 624754963222
Address Proof Type: 
Address Proof Number: 

CONTACT INFORMATION
----------------
Mobile Number: 334-978-2830x701
Email ID: peterskevin@example.com
Current Address: 904 Miller Loop
North Sierrastad, HI 48988
Permanent Address: 
Years at Current Address: 5

EMPLOYMENT DETAILS
---------------
Employment Type: 
Company/Business Name: Rodriguez-Moore
Designation: 
Total Experience: 3
Current Experience: 

INCOME DETAILS
------------
Gross Monthly Income: 35000
Net Monthly Income: 
Other Income: Investments
Income Source: 

LOAN DETAILS
----------
Product Type: Home
Required Amount: 500000
Tenure (Months): 
Purpose of Loan: 
Collateral Details: 

EXISTING RELATIONSHIPS
------------------
Existing Customer: 
Products Held: 
Account Number: 1164112735",bank,loan details
"**ICICI BANK - DEBIT CARD APPLICATION**
Reference Number: 

ACCOUNT DETAILS
-------------
Primary Account Holder: 
Account Number: TFNJ51786981051136
Account Type: Current
Customer ID: 
Branch: 

PERSONAL INFORMATION
------------------
Date of Birth: 1974-07-12
PAN Card Number: R9129
Aadhaar Number: 478191060904
Mobile Number: 783.520.9190x758
Email ID: jhughes@example.net

CARD REQUIREMENTS
---------------
Card Variant: Business  # Coral/Sapphiro/Expression
Card Network:   # Visa/Mastercard/RuPay
International Transactions: Yes
Daily Transaction Limits:
    ATM: 9849
    POS: 26146
    E-commerce: 35349",bank,debit card details
"**CANARA BANK - FIXED DEPOSIT APPLICATION**
Application Number: 

APPLICANT DETAILS
--------------
Name: Barry Moore
Customer ID: 
PAN Number: L828
Mobile Number: 402.566.1215x315
Email ID: janicetran@example.org
Category: 

DEPOSIT DETAILS
-------------
Scheme Type: 
Deposit Amount: 125325
Period: 
Interest Rate: 7.5909360435375
Interest Payment: 

ACCOUNT INFORMATION
----------------
Source Account: BCOK29445633013436
Branch: 
Mode of Operation: Either or Survivor

MATURITY INSTRUCTIONS
------------------
Maturity Action: 
Renewal Terms: 
Credit Account: TQMM04101933772879

NOMINATION DETAILS
---------------
Nominee Name: John Jennings
Relationship: 
Nominee DOB: 1987-03-16",bank,fixed deposit details
"**BANK OF BARODA - ACCOUNT CLOSURE REQUEST**
Form Number: 

ACCOUNT HOLDER INFORMATION
-----------------------
Customer Name: 
Customer ID: 
Mobile Number: 848.841.0358x488
Email ID: carla14@example.net

ACCOUNT DETAILS
-------------
Account Number: UWQS74025310199681
Account Type: Current
Home Branch: 
IFSC Code: 

CLOSURE INFORMATION
----------------
Reason for Closure: 
Requested Closure Date: 
Current Balance: 
Settlement Method: 

SETTLEMENT DETAILS
---------------
Transfer Details:
    Bank Name: 
    Account Number: 
    IFSC Code: 25028565576
    Account Holder Name: 

LINKED SERVICES
-------------
Debit Card: 3196136017579209
Internet Banking: Inactive
Mobile Banking: Inactive
Standing Instructions: Yes",bank,account closure details
"**ICICI BANK - CREDIT CARD APPLICATION**
Reference Number: 

PERSONAL INFORMATION
-------------------
Customer Name: 
Father's Name: 
Mother's Name: 
Date of Birth: 1961-05-01
Gender: 
Marital Status: 

IDENTIFICATION
-------------
PAN: 
Aadhaar: 
Voter ID/Driving License: 

CONTACT DETAILS
--------------
Mobile Number: 918.765.1435
Alternate Number: 
Email Address: donnahughes@example.org
Residence Address: 
PIN Code: 

EMPLOYMENT & INCOME
------------------
Occupation: Self-Employed
Company Name: 
Designation: 
Work Experience: 
Gross Annual Income: 1507684
Net Monthly Income: 

EXISTING RELATIONSHIP
--------------------
ICICI Account Holder:   # Yes/No
Account Number: LNCD17067083214482
Credit Bureau Score: 

CARD DETAILS
-----------
Card Variant Applied:   # Coral/Rubyx/Sapphiro/Diamond
Add-On Card Required:   # Yes/No",bank,credit card details
"**STATE BANK OF INDIA - KYC FORM**
Reference Number: a62ddaf6-b778-486e-9e91-b46f472f3a3b
Date: 

PERSONAL INFORMATION
------------------
Customer Name: April Oneal
Father's/Spouse Name: Melissa Smith
Mother's Name: Erin Davis
Date of Birth: 1985-01-25
Gender: Female
Marital Status: Married
Nationality: Norway

IDENTITY DOCUMENTS
----------------
PAN Number: A4477
Aadhaar Number: 773668433703
Passport Number: E132973
Driving License: J9669437375
Voter ID: H2824027882

CONTACT DETAILS
-------------
Mobile Number: 448-666-8243x9584
Landline: 001-818-212-4727
Email ID: robertli@example.net

ADDRESS DETAILS
-------------
Current Address: 4399 Reed Place
West Miafurt, UT 65662
Permanent Address: 3739 David Stream Apt. 391
New Karenfurt, IL 07117
City: Davidberg
State: North Carolina
PIN Code: 31178
Residence Type: Leased  # Owned/Rented/Leased

OCCUPATION DETAILS
----------------
Occupation Type: Retired
Annual Income Range: Below 2 Lakh
Source of Income: Salary
Employer/Business Name: Powers Inc

ACCOUNT DETAILS
-------------
Account Type: Savings
Account Number: 6134236991
Branch Code: 60195",bank,kyc details
"**UNION BANK OF INDIA - PASSBOOK**
Branch Name: Estes-Martin
IFSC: NHDK41386690665007

ACCOUNT INFORMATION
-----------------
Account Holder Name: 
Account Number: 2454935777
Account Type: Current
CIF Number: 
Mobile: +1-297-700-7102x69731

TRANSACTION DETAILS
----------------
Date | Transaction Description | Cheque/Ref No. | Withdrawal | Deposit | Balance
2024-03-04 | get | 733582 | 5000 | 2000 | 20000

Keep your mobile number updated for SMS alerts",bank,passbook details
"**CANARA BANK - FIXED DEPOSIT APPLICATION**
Application Number: 

APPLICANT DETAILS
--------------
Name: Robert Espinoza
Customer ID: 
PAN Number: T7020
Mobile Number: (663)938-2876
Email ID: shermananna@example.net
Category: 

DEPOSIT DETAILS
-------------
Scheme Type: 
Deposit Amount: 228179
Period: 
Interest Rate: 7.976977513879811
Interest Payment: 

ACCOUNT INFORMATION
----------------
Source Account: VVGQ17661462512170
Branch: 
Mode of Operation: Joint

MATURITY INSTRUCTIONS
------------------
Maturity Action: 
Renewal Terms: 
Credit Account: TJVV12022953361998

NOMINATION DETAILS
---------------
Nominee Name: Michael Harris
Relationship: 
Nominee DOB: 1992-06-10",bank,fixed deposit details
"**KOTAK MAHINDRA BANK - CREDIT CARD APPLICATION**
Application ID: 

APPLICANT DETAILS
----------------
Name as Desired on Card: 
Full Name: 
Date of Birth: 2002-10-03
PAN Number: W5304
Aadhaar Number: 137495987637

CONTACT DETAILS
--------------
Mobile Number: 001-779-858-1249x31259
Landline: 
Email ID: myerssandra@example.com
Correspondence Address: 
Permanent Address: 

OCCUPATION DETAILS
-----------------
Nature of Occupation: Self-Employed
Company Name: 
Current Role: 
Work Experience: 
Annual Income: 

BANKING DETAILS
--------------
Existing Kotak Account: 
Account Number: KHHX76383236908486
Relationship Period: 

CARD SELECTION
-------------
Card Variant:   # Royale/League/Dream Different
Priority Pass Required:",bank,credit card details
"**YES BANK - LOAN APPLICATION**
Reference Number: a897b182-2947-4408-bf52-680067ea1c2a

APPLICANT DETAILS
---------------
Name: 
Date of Birth: 1965-04-18
Gender: 
Marital Status: 
Education: 

KYC INFORMATION
-------------
PAN Number: J510
Aadhaar Number: 624754963222
Address Proof Type: 
Address Proof Number: 

CONTACT INFORMATION
----------------
Mobile Number: 334-978-2830x701
Email ID: peterskevin@example.com
Current Address: 904 Miller Loop
North Sierrastad, HI 48988
Permanent Address: 
Years at Current Address: 5

EMPLOYMENT DETAILS
---------------
Employment Type: 
Company/Business Name: Rodriguez-Moore
Designation: 
Total Experience: 3
Current Experience: 

INCOME DETAILS
------------
Gross Monthly Income: 35000
Net Monthly Income: 
Other Income: Investments
Income Source: 

LOAN DETAILS
----------
Product Type: Home
Required Amount: 500000
Tenure (Months): 
Purpose of Loan: 
Collateral Details: 

EXISTING RELATIONSHIPS
------------------
Existing Customer: 
Products Held: 
Account Number: 1164112735",bank,loan details
"**STATE BANK OF INDIA - PASSBOOK**
Branch: Lynn Group
IFSC: MHQQ77972361148404

ACCOUNT DETAILS
--------------
Account Holder: Edward Medina
Account Number: 916031743
Account Type: NRI  # Savings/Current/NRI
Customer ID: 7647182510
Opening Date: 2018-06-10

TRANSACTION FORMAT
----------------
Date | Value Date | Description | Cheque No. | Debit | Credit | Balance
2024-01-31 | 2024-06-29 | wind | 699206 | 15000 | 10000 | 10000

Note: This is a computer generated statement",bank,passbook details
"**CANARA BANK - KYC FORM**
Application Number: 

PERSONAL DETAILS
--------------
Name: 
Date of Birth: 1986-01-03
Gender: Female
Marital Status: Single
Category: 

IDENTITY PROOF
------------
PAN Number: T925
Aadhaar Number: 926768620172
Voter ID: S2852833639
Other ID: 

ADDRESS DETAILS
-------------
Present Address: 
Permanent Address: 752 Natasha Springs Suite 179
Richardville, LA 00661
Proof Type: 

CONTACT INFORMATION
-----------------
Mobile Number: +1-785-895-5029x2348
Landline: +1-396-200-8073x74618
Email: jasoncollins@example.net

OCCUPATION & INCOME
----------------
Occupation: Retired
Annual Income: 
Income Source: Business",bank,kyc details
"**HDFC BANK - ACCOUNT CLOSURE APPLICATION**
Application ID: 

PRIMARY ACCOUNT HOLDER
-------------------
Full Name: 
Customer ID: 
Contact Number: 
Email Address: jenniferfreeman@example.com

ACCOUNT INFORMATION
-----------------
Account Number: MYIE57775271251183
Account Type: Savings
Home Branch: 
Account Opening Date: 

CLOSURE REQUEST
-------------
Primary Reason: 
Detailed Reason: 
Preferred Closure Date: 

SETTLEMENT INSTRUCTIONS
--------------------
Settlement Method:   # NEFT/RTGS/DD/Cash
Beneficiary Details:
    Name: 
    Account Number: 
    Bank & Branch: 
    IFSC Code: 

PRODUCT SURRENDERS
---------------
Debit Card: 
Credit Card Linked:   # Yes/No
Investment Accounts:   # Yes/No
Locker Facility:   # Yes/No",bank,account closure details
"**UNION BANK OF INDIA - KYC FORM**
Reference Number: 

CUSTOMER DETAILS
--------------
Full Name: 
Date of Birth: 1967-05-26
Gender: Other
Nationality: Israel
Category: 

IDENTITY DOCUMENTS
---------------
PAN Number: L8988
Aadhaar Number: 87733302087
Voter ID: W6982393208
Other ID: 

ADDRESS INFORMATION
----------------
Current Address: 4656 Melissa Lodge
West Anthonyfort, AS 37214
Permanent Address: 71827 James Land Apt. 353
Erinmouth, MP 49090
Address Proof: 

CONTACT DETAILS
-------------
Mobile Number: 832-751-3187x11688
Email ID: benitezkaren@example.net
Alternate Number: 

OCCUPATION DETAILS
---------------
Occupation Type: Retired
Annual Income: 
Source of Funds:",bank,kyc details
"**UNION BANK OF INDIA - CREDIT CARD APPLICATION**
Application Reference: 

PERSONAL DETAILS
--------------
Name: Karina Richards
Date of Birth: 1970-09-09
Gender: 
Nationality: 
Category:   # General/SC/ST/OBC/Minority

IDENTITY PROOF
------------
PAN Number: I1570
Aadhaar Number: 746666835556
Other ID Type: 
Other ID Number: 

CONTACT INFORMATION
-----------------
Mobile Number: 905.581.5443
Alternate Number: 
Email Address: kingheather@example.org
Residential Address: 
PIN Code: 51141

EMPLOYMENT & INCOME
----------------
Employment Type: 
Employer Name: 
Office Address: 
Monthly Income: 
Other Income Sources: 

EXISTING RELATIONSHIPS
-------------------
Union Bank Account: 
Account Number: ICMY58011763128333
Home Branch: 
IFSC Code: 

CARD SELECTION
------------
Card Type: Signature  # Classic/Gold/Platinum/Signature
Add-on Card Required:   # Yes/No",bank,credit card details
"**HDFC BANK - LOAN APPLICATION**
Application ID: 

APPLICANT INFORMATION
--------------------
Full Name: 
Date of Birth: 2004-06-03
PAN Number: B1781
Aadhaar Number: 724271015254
Contact Details:
    Mobile: 367.885.4552x41923
    Email: madisonacevedo@example.org

RESIDENTIAL INFORMATION
----------------------
Address: 
City & PIN: 
Residence Type:   # Self-Owned/Rented/Parental
Years at Current Address: 

PROFESSIONAL DETAILS
-------------------
Employment Type: 
Employer Name: 
Monthly Income: 60000
Work Experience: 3
Office Address: 76710 Lewis Locks
Isabelport, GU 73674

LOAN REQUIREMENTS
----------------
Loan Product:   # Personal/Home/Car/Education
Required Amount: 300000
Tenure Requested: 60
Purpose: 

FINANCIAL DETAILS
----------------
Existing EMIs: 2
Other Income Sources: Investments
Bank Account Number: 6399115748",bank,loan details
"**AXIS BANK - CREDIT CARD APPLICATION**
Application Number: 

PERSONAL DETAILS
---------------
Applicant's Name: 
Date of Birth: 1965-08-22
PAN Number: P1164
Aadhaar Number: 882051255281

CONTACT INFORMATION
------------------
Mobile: 
Email: 
Current Address: 217 Ashley Place
Ryanborough, UT 32662
Permanent Address: 7597 Michele Lights
Michaelview, NC 76055

PROFESSIONAL DETAILS
-------------------
Employment Status: 
Current Employer: 
Monthly Salary: 
Office Address: 

BANK RELATIONSHIP
----------------
Existing Axis Account: 
Account Number: WYBP00665789419506
Account Type: Current
Branch: North Jessicaton

CARD PREFERENCES
---------------
Desired Card Type: Signature  # My Zone/Neo/Magnus/Privilege
Credit Limit Expected:",bank,credit card details
"**PUNJAB NATIONAL BANK - LOAN APPLICATION**
Application Number: 
Branch: 

PERSONAL INFORMATION
------------------
Applicant Name: 
Father's/Spouse Name: 
Date of Birth: 1956-04-06
Gender: 
Category:   # General/SC/ST/OBC
Nationality: 

IDENTIFICATION DETAILS
-------------------
PAN Number: M8974
Aadhaar Number: 75552682179
Voter ID: 
Driving License: 

CONTACT DETAILS
-------------
Mobile Number: +1-768-960-4587
Landline: 
Email: walshcharles@example.net
Present Address: 
Permanent Address: 
PIN Code: 95549

EMPLOYMENT & INCOME
----------------
Occupation: Self-Employed
Employer/Business Name: 
Work Experience: 
Monthly Income: 25000
Other Income: Investments
Annual Turnover: 

LOAN REQUIREMENTS
--------------
Loan Type: Home  # Housing/Vehicle/Education/Personal
Amount Required: 1000000
Tenure Required: 5
Purpose: 
Security Offered: 

EXISTING LIABILITIES
-----------------
Existing Loans: 
Total EMI: 5000
Other Liabilities:",bank,loan details
"**YES BANK - KYC APPLICATION**
Form Number: 823317

PERSONAL INFORMATION
-----------------
Customer Name: Catherine Hopkins
Date of Birth: 1997-09-29
Gender: Male
Nationality: Anguilla
Resident Status: 

IDENTIFICATION DETAILS
-------------------
PAN Number: I6019
Aadhaar Number: 815204642152
Other ID Type: 
Other ID Number: 

ADDRESS DETAILS
-------------
Current Address: 5647 Andrew Pike
Fryville, LA 33623
Permanent Address: 4436 Robert Station
West Angelicahaven, OR 84845
Proof Submitted: 

CONTACT INFORMATION
-----------------
Mobile Number: 8088211828
Email ID: gabriellapierce@example.net
Alternate Contact: 

OCCUPATION DETAILS
----------------
Occupation Type: Retired
Employer Details: Rodriguez, Lawrence and Oconnor
Annual Income:",bank,kyc details
